direction,entry_price,stop_price,target_price,exit_price,exit_time,entry_time,pnl_per_share,exit_reason,or_high,or_low,range_pct,atr,vwap_at_entry,rvol_at_entry,candle_strength,filters_passed,date,shares,gross_pnl,cost,trade_pnl,equity_after,drawdown_pct
short,463.0763,494.95218928571427,399.3245214285715,460.05,2025-04-14 15:45:00-04:00,2025-04-14 09:35:00-04:00,3.0263,eod_close,465.05,463.0763,0.004253,21.250592857142856,463.841310034682,1.0182190764964258,0.9409090909090911,candle_strength,2025-04-14,5,15.13,0.69,14.44,11456.61,0.0
long,459.91,427.04625357142857,525.6374928571429,457.575,2025-04-15 15:45:00-04:00,2025-04-15 09:39:00-04:00,-2.335,eod_close,459.91,458.14,0.003856,21.909164285714287,459.00510636047505,1.1633371744228278,0.731012266138002,candle_strength,2025-04-15,5,-11.68,0.69,-12.36,11444.25,0.0011
long,450.81,418.41875357142857,515.5924928571428,440.92,2025-04-16 15:45:00-04:00,2025-04-16 09:37:00-04:00,-9.89,eod_close,450.81,448.72,0.004647,21.59416428571429,450.00555639185166,0.5630441598936734,0.8163265306122993,candle_strength,2025-04-16,5,-49.45,0.68,-50.13,11394.12,0.0055
short,458.0,492.06482857142856,389.8703428571429,454.0,2025-04-23 15:45:00-04:00,2025-04-23 09:36:00-04:00,4.0,eod_close,459.6332,458.0,0.00356,22.709885714285715,458.6614407665956,0.9651922126227076,0.8752735229759432,candle_strength,2025-04-23,5,20.0,0.69,19.31,11413.43,0.0038
long,467.65,434.41124285714284,534.1275142857143,471.2204,2025-04-25 15:45:00-04:00,2025-04-25 09:35:00-04:00,3.5704,eod_close,467.65,465.89,0.003771,22.15917142857143,467.1315245208354,0.9618015656956911,0.5423728813559436,candle_strength,2025-04-25,5,17.85,0.7,17.15,11430.58,0.0023
short,469.75,497.38925714285716,414.4714857142857,475.085,2025-04-29 15:45:00-04:00,2025-04-29 09:38:00-04:00,-5.335,eod_close,471.21,469.75,0.003103,18.42617142857143,470.40845267115884,0.5528665439637965,0.9083969465648782,candle_strength,2025-04-29,6,-32.01,0.85,-32.86,11397.73,0.0051
short,482.05,502.81667500000003,440.51664999999997,483.85,2025-05-01 15:45:00-04:00,2025-05-01 09:39:00-04:00,-1.8,eod_close,483.89,482.05,0.00381,13.844450000000007,482.8148812894143,0.9093378193353083,0.6250000000000355,candle_strength,2025-05-01,8,-14.4,1.16,-15.56,11382.17,0.0065
short,486.13,504.5759607142857,449.23807857142856,488.751,2025-05-02 15:45:00-04:00,2025-05-02 09:35:00-04:00,-2.621,eod_close,487.64,486.13,0.003101,12.297307142857148,486.6494827593316,0.9073285311067718,0.7322758620689853,candle_strength,2025-05-02,9,-23.59,1.31,-24.9,11357.27,0.0087
long,480.72,463.63689642857145,514.8862071428572,483.72,2025-05-06 15:45:00-04:00,2025-05-06 09:35:00-04:00,3.0,eod_close,480.72,479.16,0.00325,11.388735714285714,480.0145308974864,0.5744044760776698,0.5312500000000611,candle_strength,2025-05-06,9,27.0,1.3,25.7,11382.97,0.0064
long,510.0,494.2097892857143,541.5804214285714,516.63,2025-05-13 15:45:00-04:00,2025-05-13 09:35:00-04:00,6.63,eod_close,510.0,508.42,0.003103,10.526807142857141,509.4816520465071,1.159327375539079,0.8999999999999351,candle_strength,2025-05-13,10,66.3,1.53,64.77,11447.74,0.0008
long,507.99,496.02204642857146,531.9259071428571,510.47,2025-05-23 15:45:00-04:00,2025-05-23 09:35:00-04:00,2.48,eod_close,507.99,505.58,0.004755,7.978635714285709,506.71941345202265,0.6890948233282351,0.9302325581395333,candle_strength,2025-05-23,14,34.72,2.13,32.59,11480.33,0.0
short,524.02,536.4692392857143,499.12152142857144,519.65,2025-05-29 15:45:00-04:00,2025-05-29 09:37:00-04:00,4.37,eod_close,526.48,524.02,0.004683,8.299492857142853,524.8977664076051,1.0008289437406586,0.7837837837837561,candle_strength,2025-05-29,13,56.81,2.04,54.77,11535.09,0.0
long,520.2901,507.50175357142865,545.8667928571429,522.58,2025-06-02 15:45:00-04:00,2025-06-02 09:35:00-04:00,2.2899,eod_close,520.2901,517.22,0.005918,8.525564285714276,519.1855913898434,0.9639478580727567,0.7479999999999337,candle_strength,2025-06-02,13,29.77,2.03,27.74,11562.83,0.0
short,528.97,540.0764928571429,506.7570142857144,526.04,2025-06-05 15:45:00-04:00,2025-06-05 09:39:00-04:00,2.93,eod_close,530.85,528.97,0.003548,7.404328571428574,529.8581496119992,0.7162452220916014,0.7577639751553435,candle_strength,2025-06-05,15,43.95,2.38,41.57,11604.4,0.0
long,530.01,519.4334571428572,551.1630857142857,525.98,2025-06-13 15:45:00-04:00,2025-06-13 09:39:00-04:00,-4.03,eod_close,530.01,527.25,0.005221,7.051028571428568,529.3050676946472,0.8813877587169983,0.5312499999999778,candle_strength,2025-06-13,16,-64.48,2.54,-67.02,11537.38,0.0058
long,532.48,521.9559571428572,553.5280857142857,534.19,2025-06-16 15:45:00-04:00,2025-06-16 09:45:00-04:00,1.71,eod_close,532.48,530.45,0.00382,7.0160285714285635,531.8275978628092,1.1376811814316512,0.7017543859649508,candle_strength,2025-06-16,16,27.36,2.56,24.8,11562.18,0.0036
short,560.45,568.3090571428572,544.7318857142857,562.62,2025-07-23 15:45:00-04:00,2025-07-23 09:45:00-04:00,-2.17,eod_close,562.37,560.45,0.00342,5.239371428571417,561.1750039446761,1.3724934776539741,0.9500000000000426,candle_strength,2025-07-23,22,-47.74,3.7,-51.44,11510.74,0.0081
short,572.28,579.4737,557.8925999999999,566.15,2025-07-31 15:45:00-04:00,2025-07-31 09:35:00-04:00,6.13,eod_close,574.63,572.28,0.004098,4.795800000000002,573.0191748027745,0.59251994967558,0.94366197183088,candle_strength,2025-07-31,24,147.12,4.12,143.0,11653.74,0.0
short,556.76,564.7058428571429,540.8683142857142,554.055,2025-08-01 15:45:00-04:00,2025-08-01 09:36:00-04:00,2.705,eod_close,559.02,556.76,0.004051,5.297228571428572,557.6644273359665,0.7618048939557664,1.0,candle_strength,2025-08-01,21,56.8,3.51,53.3,11707.04,0.0
short,574.03,584.3628678571429,553.3642642857142,569.295,2025-08-19 15:45:00-04:00,2025-08-19 09:35:00-04:00,4.735,eod_close,576.56,574.03,0.004398,6.888578571428566,574.7888799914351,1.3601222557211046,0.708333333333136,candle_strength,2025-08-19,16,75.76,2.76,73.0,11780.05,0.0
long,564.66,554.0089178571428,585.9621642857143,563.17,2025-08-21 15:45:00-04:00,2025-08-21 09:37:00-04:00,-1.49,eod_close,564.66,562.88,0.003157,7.100721428571417,563.9097721022397,0.9161026215430568,0.972602739726053,candle_strength,2025-08-21,16,-23.84,2.71,-26.55,11753.5,0.0023
long,570.92,561.0762392857142,590.6075214285714,571.555,2025-08-25 15:45:00-04:00,2025-08-25 09:59:00-04:00,0.635,eod_close,570.92,569.16,0.003088,6.562507142857124,570.1043457529764,0.6418240846727128,1.0,candle_strength,2025-08-25,17,10.79,2.91,7.88,11761.38,0.0016
short,573.84,582.5856964285714,556.3486071428573,577.61,2025-08-28 15:45:00-04:00,2025-08-28 09:50:00-04:00,-3.77,eod_close,576.53,573.84,0.004677,5.830464285714267,575.4334010662474,1.7099131677046362,0.8015267175572506,candle_strength,2025-08-28,20,-75.4,3.44,-78.84,11682.54,0.0083
long,561.36,552.2585892857143,579.5628214285715,564.98,2025-09-02 15:45:00-04:00,2025-09-02 09:35:00-04:00,3.62,eod_close,561.36,559.535,0.003256,6.067607142857136,560.6363046459394,0.7439285916663141,0.7159772781822458,candle_strength,2025-09-02,19,68.78,3.2,65.58,11748.12,0.0027
long,598.91,590.7108928571429,615.3082142857141,603.1356,2025-10-01 15:45:00-04:00,2025-10-01 09:36:00-04:00,4.2256,eod_close,598.91,596.7,0.003697,5.466071428571411,597.8382972729551,0.4880398444429283,0.6000000000000649,candle_strength,2025-10-01,21,88.74,3.77,84.96,11833.08,0.0
short,598.06,608.9500535714285,576.2798928571428,602.09,2025-10-13 15:45:00-04:00,2025-10-13 09:35:00-04:00,-4.03,eod_close,600.11,598.06,0.003422,7.260035714285721,599.0375486938942,1.0465593112062537,0.956140350877137,candle_strength,2025-10-13,16,-64.48,2.87,-67.35,11765.73,0.0057
short,593.36,605.0921964285715,569.8956071428571,596.84,2025-10-14 15:45:00-04:00,2025-10-14 09:35:00-04:00,-3.48,eod_close,595.33,593.36,0.003315,7.821464285714293,594.160825736816,0.7871351467407318,0.6898079763662779,candle_strength,2025-10-14,15,-52.2,2.67,-54.87,11710.86,0.0103
long,609.13,595.2742321428572,636.8415357142857,611.94,2025-10-20 15:45:00-04:00,2025-10-20 09:35:00-04:00,2.81,eod_close,609.13,607.065,0.003396,9.23717857142859,608.5468386834698,0.5738261789249531,0.9986301369861781,candle_strength,2025-10-20,12,33.72,2.19,31.53,11742.39,0.0077
short,630.18,645.8540678571428,598.8318642857142,627.0,2025-10-30 15:45:00-04:00,2025-10-30 09:35:00-04:00,3.18,eod_close,632.19,630.18,0.003184,10.449378571428563,630.8133871770865,1.2030146789096146,0.9539842873176841,candle_strength,2025-10-30,11,34.98,2.08,32.9,11775.29,0.0049
long,623.6199,610.6683321428573,649.5230357142856,620.72,2025-11-04 15:45:00-05:00,2025-11-04 09:41:00-05:00,-2.8999,eod_close,623.6199,621.3687,0.003616,8.634378571428556,622.4873741661307,0.8327357432794501,0.9629629629629941,candle_strength,2025-11-04,13,-37.7,2.43,-40.13,11735.16,0.0083
long,600.43,585.3383928571428,630.6132142857142,609.31,2025-11-14 15:45:00-05:00,2025-11-14 09:36:00-05:00,8.88,eod_close,600.43,597.17,0.005444,10.061071428571422,598.8104286648887,0.9762790441884126,0.8571428571428056,candle_strength,2025-11-14,11,97.68,1.98,95.7,11830.85,0.0002
long,608.72,593.1216071428572,639.9167857142857,601.56,2025-11-17 15:45:00-05:00,2025-11-17 09:35:00-05:00,-7.16,eod_close,608.72,605.24,0.005733,10.398928571428574,607.065224015097,0.6139325572111671,0.9523809523808149,candle_strength,2025-11-17,11,-78.76,2.01,-80.77,11750.09,0.007
long,598.05,581.2108928571428,631.7282142857143,599.95,2025-11-19 15:45:00-05:00,2025-11-19 09:35:00-05:00,1.9,eod_close,598.05,596.14,0.003199,11.226071428571434,597.0910134378921,0.6456989026788624,0.9909909909909984,candle_strength,2025-11-19,10,19.0,1.79,17.21,11767.29,0.0056
short,610.21,627.2355357142858,576.1589285714285,586.47,2025-11-20 15:45:00-05:00,2025-11-20 09:41:00-05:00,23.74,eod_close,612.38,610.21,0.00355,11.350357142857149,611.1977678819314,0.7698557057056791,0.8014184397163269,candle_strength,2025-11-20,10,237.4,1.83,235.57,12002.86,0.0
long,599.18,578.87375,639.7924999999999,605.94,2025-11-24 15:45:00-05:00,2025-11-24 09:35:00-05:00,6.76,eod_close,599.18,595.16,0.006732,13.537499999999998,597.5635521020843,1.14977514109681,0.5913978494623485,candle_strength,2025-11-24,8,54.08,1.44,52.64,12055.5,0.0
short,618.71,637.5296642857144,581.0706714285714,624.03,2025-12-03 15:45:00-05:00,2025-12-03 09:39:00-05:00,-5.32,eod_close,620.65,618.71,0.003131,12.54644285714286,619.5454534595342,0.859838169593941,0.7831900668577174,candle_strength,2025-12-03,9,-47.88,1.67,-49.55,12005.95,0.0041
short,626.87,643.4760928571428,593.6578142857144,622.76,2025-12-08 15:45:00-05:00,2025-12-08 09:42:00-05:00,4.11,eod_close,628.84,626.87,0.003138,11.07072857142857,627.8580183917434,0.6899306442004935,0.509999999999942,candle_strength,2025-12-08,10,41.1,1.88,39.22,12045.17,0.0009
long,623.52,607.4989071428571,655.5621857142858,625.2,2025-12-09 15:45:00-05:00,2025-12-09 09:39:00-05:00,1.68,eod_close,623.52,621.62,0.003052,10.680728571428565,622.6304796917768,0.9556460013164905,0.5806451612904172,candle_strength,2025-12-09,11,18.48,2.06,16.42,12061.59,0.0
short,616.14,628.7100214285714,590.9999571428572,611.041,2025-12-15 15:45:00-05:00,2025-12-15 09:39:00-05:00,5.099,eod_close,618.42,616.14,0.003694,8.380014285714294,617.1609556239132,0.8075847728914707,0.9876558449574244,candle_strength,2025-12-15,14,71.39,2.59,68.8,12130.39,0.0
long,610.3,598.5346214285714,633.830757142857,612.82,2025-12-16 15:45:00-05:00,2025-12-16 09:36:00-05:00,2.52,eod_close,610.3,607.73,0.00422,7.843585714285723,609.5156195627127,0.9372440907957835,0.9047619047619305,candle_strength,2025-12-16,15,37.8,2.75,35.05,12165.45,0.0
long,614.33,601.7932142857144,639.4035714285714,616.725,2025-12-19 15:45:00-05:00,2025-12-19 09:35:00-05:00,2.395,eod_close,614.33,611.87,0.004012,8.357857142857142,613.4925497213452,0.8076263616097248,0.5348837209300727,candle_strength,2025-12-19,14,33.53,2.58,30.95,12196.4,0.0
short,619.305,630.2774892857142,597.3600214285715,613.2973,2026-01-02 15:45:00-05:00,2026-01-02 09:35:00-05:00,6.0077,eod_close,621.18,619.305,0.003023,7.31499285714284,620.2304586287146,0.8650517070535002,0.905405405405339,candle_strength,2026-01-02,16,96.12,2.97,93.15,12289.55,0.0
short,617.79,629.0635607142857,595.2428785714285,618.56,2026-01-05 15:45:00-05:00,2026-01-05 09:35:00-05:00,-0.77,eod_close,619.98,617.79,0.003539,7.5157071428571305,618.8554434278534,0.5648767569601753,0.933333333333207,candle_strength,2026-01-05,16,-12.32,2.97,-15.29,12274.26,0.0012
short,620.77,630.884425,600.54115,620.38,2026-01-08 15:45:00-05:00,2026-01-08 09:38:00-05:00,0.39,eod_close,623.42,620.77,0.00426,6.7429499999999996,621.6686953781806,1.0688267039603405,0.7222222222222152,candle_strength,2026-01-08,18,7.02,3.35,3.67,12277.93,0.0009
long,625.04,616.0870035714286,642.9459928571428,627.85,2026-01-12 15:45:00-05:00,2026-01-12 09:35:00-05:00,2.81,eod_close,625.04,622.26,0.004458,5.968664285714291,624.0497378503916,0.8882348276077586,0.6880733944954646,candle_strength,2026-01-12,20,56.2,3.75,52.45,12330.38,0.0
short,631.48,643.6920464285715,607.055907142857,627.48,2026-01-29 15:45:00-05:00,2026-01-29 09:35:00-05:00,4.0,eod_close,633.67,631.48,0.003462,8.141364285714303,632.2803458646515,1.0718326620240162,0.8787878787878753,candle_strength,2026-01-29,15,60.0,2.84,57.16,12387.54,0.0
long,627.69,614.4943821428571,654.0812357142859,621.7,2026-01-30 15:45:00-05:00,2026-01-30 09:39:00-05:00,-5.99,eod_close,627.69,625.2,0.003975,8.797078571428585,626.6289100845755,0.4086889347593016,0.9423983075295979,candle_strength,2026-01-30,14,-83.86,2.64,-86.5,12301.04,0.007
long,621.77,608.4348285714285,648.4403428571429,626.23,2026-02-02 15:45:00-05:00,2026-02-02 09:35:00-05:00,4.46,eod_close,621.77,618.66,0.005014,8.890114285714292,620.6735879389521,0.8116729426810423,0.9920634920634992,candle_strength,2026-02-02,13,57.98,2.42,55.56,12356.6,0.0025
short,625.96,639.6428500000001,598.5943,615.24,2026-02-03 15:45:00-05:00,2026-02-03 09:37:00-05:00,10.72,eod_close,628.7,625.96,0.004368,9.121900000000007,627.1622505547889,0.8098694462449716,0.7046590909090712,candle_strength,2026-02-03,13,139.36,2.44,136.92,12493.51,0.0
long,603.24,587.6119714285715,634.4960571428571,609.79,2026-02-06 15:45:00-05:00,2026-02-06 09:38:00-05:00,6.55,eod_close,603.24,598.77,0.007438,10.418685714285711,601.5115256356111,0.678212563940622,0.8137254901960216,candle_strength,2026-02-06,11,72.05,1.99,70.06,12563.57,0.0
long,607.92,591.5226857142857,640.7146285714285,615.08,2026-02-09 15:45:00-05:00,2026-02-09 09:37:00-05:00,7.16,eod_close,607.92,605.07,0.004699,10.93154285714285,606.7815963042639,0.5920606816131828,0.9705882352941438,candle_strength,2026-02-09,11,78.76,2.01,76.75,12640.33,0.0
long,600.86,583.5687178571429,635.4425642857142,601.23,2026-02-17 15:45:00-05:00,2026-02-17 09:35:00-05:00,0.37,eod_close,600.86,597.11,0.006261,11.527521428571415,599.156595112918,0.7690340129498932,0.6836734693878167,candle_strength,2026-02-17,10,3.7,1.8,1.9,12642.23,0.0
long,602.71,584.9872214285715,638.1555571428571,605.6,2026-02-18 15:45:00-05:00,2026-02-18 09:38:00-05:00,2.89,eod_close,602.71,600.72,0.003307,11.815185714285706,601.586916971929,0.7999855582205255,0.8241758241758015,candle_strength,2026-02-18,10,28.9,1.81,27.09,12669.32,0.0
long,602.64,585.6408642857143,636.6382714285713,608.39,2026-02-20 15:45:00-05:00,2026-02-20 09:35:00-05:00,5.75,eod_close,602.64,599.23,0.005674,11.332757142857133,601.2288193786916,0.7154870927132043,0.9452054794520282,candle_strength,2026-02-20,11,63.25,1.99,61.26,12730.58,0.0
long,613.08,597.028275,645.1834500000001,616.385,2026-02-25 15:45:00-05:00,2026-02-25 09:36:00-05:00,3.305,eod_close,613.08,611.0,0.003398,10.701149999999993,612.4570239531872,0.6887149598420901,0.9047619047619907,candle_strength,2026-02-25,11,36.36,2.02,34.33,12764.91,0.0
short,613.47,628.7620821428571,582.8858357142858,608.77,2026-02-26 15:45:00-05:00,2026-02-26 09:36:00-05:00,4.7,eod_close,615.59,613.47,0.00345,10.194721428571427,614.2409376442089,0.9113560888950257,0.8125000000000698,candle_strength,2026-02-26,12,56.4,2.21,54.19,12819.1,0.0
long,605.14,589.6647035714286,636.0905928571427,606.1201,2026-02-27 15:45:00-05:00,2026-02-27 09:39:00-05:00,0.9801,eod_close,605.14,602.73,0.00399,10.316864285714278,604.0181785565627,0.5746167473637097,0.8360655737704582,candle_strength,2026-02-27,12,11.76,2.18,9.58,12828.68,0.0
long,603.87,589.1800607142858,633.2498785714284,607.8,2026-03-02 15:45:00-05:00,2026-03-02 09:36:00-05:00,3.93,eod_close,603.87,597.99,0.009785,9.793292857142847,601.4689623034931,0.8751631725878304,0.6333333333333018,candle_strength,2026-03-02,13,51.09,2.36,48.73,12877.42,0.0
long,610.03,594.030775,642.02845,606.73,2026-03-05 15:45:00-05:00,2026-03-05 09:35:00-05:00,-3.3,eod_close,610.03,607.37,0.00437,10.666149999999991,609.1108848237772,0.8506201006432402,0.5217391304348471,candle_strength,2026-03-05,12,-39.6,2.2,-41.8,12835.62,0.0032
short,599.59,614.9742142857143,568.8215714285715,600.31,2026-03-06 15:45:00-05:00,2026-03-06 09:35:00-05:00,-0.72,eod_close,601.48,599.59,0.003147,10.25614285714285,600.4042240337843,0.9211007080770032,0.8502673796791593,candle_strength,2026-03-06,12,-8.64,2.16,-10.8,12824.82,0.0041
short,594.03,609.4699285714286,563.1501428571428,606.96,2026-03-09 15:45:00-04:00,2026-03-09 09:37:00-04:00,-12.93,eod_close,596.47,594.03,0.004099,10.293285714285698,595.3045559352122,0.5490895729125201,0.8578947368421216,candle_strength,2026-03-09,12,-155.16,2.14,-157.3,12667.53,0.0163
short,607.78,624.0052857142856,575.3294285714287,607.82,2026-03-10 15:45:00-04:00,2026-03-10 09:41:00-04:00,-0.04,eod_close,609.97,607.78,0.003597,10.81685714285712,608.6994303415959,0.5880632282124392,0.568149102204662,candle_strength,2026-03-10,11,-0.44,2.01,-2.45,12665.08,0.0165
long,601.24,584.8064392857143,634.1071214285714,599.876,2026-03-16 15:45:00-04:00,2026-03-16 09:35:00-04:00,-1.364,eod_close,601.24,599.23,0.003349,10.955707142857127,600.4547967544881,0.6503054058319832,0.7085301062574344,candle_strength,2026-03-16,11,-15.0,1.98,-16.99,12648.09,0.0178
long,604.92,588.3921535714286,637.9756928571427,603.33,2026-03-17 15:45:00-04:00,2026-03-17 09:38:00-04:00,-1.59,eod_close,604.92,602.28,0.004374,11.018564285714271,604.041820390245,0.7843047041447188,0.9368421052629791,candle_strength,2026-03-17,11,-17.49,2.0,-19.49,12628.61,0.0193
short,587.11,602.8460607142857,555.6378785714286,593.18,2026-03-19 15:45:00-04:00,2026-03-19 09:35:00-04:00,-6.07,eod_close,589.54,587.11,0.00413,10.49070714285713,587.9718659538819,0.5725730966539551,0.9518436984040081,candle_strength,2026-03-19,12,-72.84,2.11,-74.95,12553.65,0.0251
short,588.66,604.5749892857142,556.8300214285715,580.21,2026-03-20 15:45:00-04:00,2026-03-20 09:38:00-04:00,8.45,eod_close,591.17,588.66,0.004255,10.60999285714284,589.400797429101,1.067259728228864,0.5490196078433165,candle_strength,2026-03-20,11,92.95,1.94,91.01,12644.66,0.0181
short,584.15,599.9953464285713,552.4593071428573,584.17,2026-03-24 15:45:00-04:00,2026-03-24 09:39:00-04:00,-0.02,eod_close,586.28,584.15,0.00364,10.563564285714278,585.1385527729238,0.6331687227712123,0.8859649122807044,candle_strength,2026-03-24,11,-0.22,1.93,-2.15,12642.51,0.0182
short,568.46,583.8199892857143,537.7400214285715,562.05,2026-03-27 15:45:00-04:00,2026-03-27 09:35:00-04:00,6.41,eod_close,571.02,568.46,0.004493,10.239992857142868,569.6922270858134,0.9297576179114465,0.5579710144927883,candle_strength,2026-03-27,12,76.92,2.05,74.87,12717.39,0.0124
short,566.13,580.8771321428571,536.6357357142857,557.11,2026-03-30 15:45:00-04:00,2026-03-30 09:35:00-04:00,9.02,eod_close,568.05,566.13,0.003386,9.831421428571437,567.0202467513994,0.5784056636357844,0.9830508474576435,candle_strength,2026-03-30,12,108.24,2.04,106.2,12823.59,0.0042
long,583.3,566.6735821428571,616.5528357142857,585.06,2026-04-01 15:45:00-04:00,2026-04-01 09:36:00-04:00,1.76,eod_close,583.3,580.42,0.00495,11.084278571428579,582.0379951568443,0.6801153399145887,0.5675675675676589,candle_strength,2026-04-01,11,19.36,1.92,17.44,12841.02,0.0028
short,584.55,601.04775,551.5545,587.81,2026-04-07 15:45:00-04:00,2026-04-07 09:40:00-04:00,-3.26,eod_close,587.06,584.55,0.004285,10.998500000000003,585.4856153744707,1.022479651892934,0.9653179190750449,candle_strength,2026-04-07,11,-35.86,1.93,-37.79,12803.23,0.0058
long,606.42,588.0344035714285,643.1911928571429,609.8814,2026-04-09 15:45:00-04:00,2026-04-09 09:43:00-04:00,3.4614,eod_close,606.42,604.47,0.003221,12.257064285714291,605.590762469733,1.2683299428365855,0.7741935483871204,candle_strength,2026-04-09,10,34.61,1.82,32.79,12836.03,0.0032
short,637.49,656.0202392857143,600.4295214285714,640.1,2026-04-16 15:45:00-04:00,2026-04-16 09:36:00-04:00,-2.61,eod_close,639.58,637.49,0.003273,12.353492857142855,638.1197370284128,0.6369162108873183,0.9574468085106794,candle_strength,2026-04-16,10,-26.1,1.91,-28.01,12808.02,0.0054
long,646.27,628.5395821428572,681.7308357142856,648.28,2026-04-17 15:45:00-04:00,2026-04-17 09:51:00-04:00,2.01,eod_close,646.27,644.07,0.00341,11.82027857142856,645.4911309414556,1.4305505664787475,0.8105263157895127,candle_strength,2026-04-17,10,20.1,1.94,18.16,12826.18,0.004
long,649.09,632.3035107142857,682.6629785714287,643.05,2026-04-21 15:45:00-04:00,2026-04-21 10:00:00-04:00,-6.04,eod_close,649.09,646.0,0.004772,11.190992857142858,647.5423542188178,1.11804269249853,0.7000000000000379,candle_strength,2026-04-21,11,-66.44,2.14,-68.58,12757.6,0.0093
long,657.48,642.22875,687.9825000000001,657.88,2026-04-28 15:45:00-04:00,2026-04-28 09:35:00-04:00,0.4,eod_close,657.48,655.275,0.003359,10.167499999999986,656.4564620952199,0.5464038090426235,0.8144329896906612,candle_strength,2026-04-28,12,4.8,2.37,2.43,12760.03,0.0091
short,661.91,675.7437607142857,634.2424785714285,668.23,2026-04-30 15:45:00-04:00,2026-04-30 09:35:00-04:00,-6.32,eod_close,665.415,661.91,0.005281,9.222507142857141,663.4800449632345,0.5638775845045456,0.7238372093024068,candle_strength,2026-04-30,13,-82.16,2.58,-84.74,12675.29,0.0157
long,671.89,657.2794535714286,701.1110928571428,674.915,2026-05-01 15:45:00-04:00,2026-05-01 09:37:00-04:00,3.025,eod_close,671.89,668.8,0.00461,9.740364285714293,670.833646335973,1.1305943226451274,0.6315789473685155,candle_strength,2026-05-01,13,39.32,2.62,36.7,12711.99,0.0128
long,702.11,688.1617678571429,730.0064642857143,710.1109,2026-05-08 15:45:00-04:00,2026-05-08 09:36:00-04:00,8.0009,eod_close,702.11,699.5,0.003724,9.298821428571443,700.9456614207279,0.6691623041144455,0.9636363636363937,candle_strength,2026-05-08,13,104.01,2.74,101.27,12813.27,0.005
short,709.77,724.785375,679.7392499999999,712.23,2026-05-11 15:45:00-04:00,2026-05-11 10:29:00-04:00,-2.46,eod_close,713.5,709.77,0.005241,10.01025000000001,711.8009310298229,1.866310880715843,0.755555555555519,candle_strength,2026-05-11,12,-29.52,2.56,-32.08,12781.19,0.0075
long,716.47,701.0517678571429,747.3064642857144,720.38,2026-05-14 15:45:00-04:00,2026-05-14 09:35:00-04:00,3.91,eod_close,716.47,714.22,0.003145,10.278821428571437,715.3685475722991,0.8248107945612831,0.794520547945086,candle_strength,2026-05-14,12,46.92,2.58,44.34,12825.53,0.004
short,708.0,722.8525178571429,678.2949642857143,710.37,2026-05-15 15:45:00-04:00,2026-05-15 09:37:00-04:00,-2.37,eod_close,710.42,708.0,0.003412,9.901678571428574,709.1188329607248,0.6655893804533527,0.8957055214723477,candle_strength,2026-05-15,12,-28.44,2.55,-30.99,12794.54,0.0064
long,703.43,687.152482142857,735.9850357142858,701.45,2026-05-19 15:45:00-04:00,2026-05-19 09:36:00-04:00,-1.98,eod_close,703.43,699.81,0.005159,10.851678571428579,702.2022987272231,0.876490002429238,0.993288590604033,candle_strength,2026-05-19,11,-21.78,2.32,-24.1,12770.44,0.0083
long,719.9588,702.7695071428572,754.3373857142857,717.41,2026-05-22 15:45:00-04:00,2026-05-22 09:36:00-04:00,-2.5488,eod_close,719.9588,717.41,0.003546,11.459528571428573,719.0258829135058,0.7106399191259286,0.5762711864406191,candle_strength,2026-05-22,11,-28.04,2.38,-30.41,12740.03,0.0107
